datum;badid;bad;adresse1;adresse2;ort;plz;kanton;beckenid;becken;typ;temperatur
2018-01-04 03:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 03:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5
2018-01-04 03:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2018-01-04 03:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.8
2018-01-04 03:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.3
2018-01-04 03:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2018-01-04 03:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.6
2018-01-04 03:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.4
2018-01-04 03:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.5
2018-01-04 03:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2018-01-04 04:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.3
2018-01-04 04:05:05;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.9
2018-01-04 04:05:07;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6.1
2018-01-04 04:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6
2018-01-04 04:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.4
2018-01-04 04:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 04:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5
2018-01-04 04:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2018-01-04 04:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.9
2018-01-04 04:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.3
2018-01-04 04:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2018-01-04 04:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.5
2018-01-04 04:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.4
2018-01-04 04:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.5
2018-01-04 04:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2018-01-04 05:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.2
2018-01-04 05:05:04;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.9
2018-01-04 05:05:10;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6
2018-01-04 05:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.4
2018-01-04 05:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6
2018-01-04 05:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 05:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5
2018-01-04 05:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2018-01-04 05:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.8
2018-01-04 05:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.4
2018-01-04 05:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2018-01-04 05:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.5
2018-01-04 05:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.4
2018-01-04 05:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.5
2018-01-04 05:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2018-01-04 06:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.3
2018-01-04 06:05:04;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.9
2018-01-04 06:05:06;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6
2018-01-04 06:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6
2018-01-04 06:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.4
2018-01-04 06:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5
2018-01-04 06:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.4
2018-01-04 06:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 06:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.8
2018-01-04 06:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.4
2018-01-04 06:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2018-01-04 06:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.4
2018-01-04 06:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.3
2018-01-04 06:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.5
2018-01-04 06:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2018-01-04 07:05:06;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.9
2018-01-04 07:05:08;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6
2018-01-04 07:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 07:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5
2018-01-04 08:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.3
2018-01-04 08:05:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.9
2018-01-04 08:05:05;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6
2018-01-04 08:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.1
2018-01-04 08:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.4
2018-01-04 08:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 08:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5
2018-01-04 08:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2018-01-04 08:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.8
2018-01-04 08:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.4
2018-01-04 08:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.2
2018-01-04 08:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2018-01-04 08:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.4
2018-01-04 08:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.5
2018-01-04 08:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2018-01-04 09:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.2
2018-01-04 09:05:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.9
2018-01-04 09:05:06;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6
2018-01-04 09:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.3
2018-01-04 09:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.1
2018-01-04 09:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 09:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5
2018-01-04 09:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2018-01-04 09:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.8
2018-01-04 09:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.4
2018-01-04 09:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.1
2018-01-04 09:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2018-01-04 09:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.4
2018-01-04 09:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.5
2018-01-04 09:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2018-01-04 10:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.2
2018-01-04 10:05:07;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.9
2018-01-04 10:05:11;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6
2018-01-04 10:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.1
2018-01-04 10:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.3
2018-01-04 10:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 10:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5
2018-01-04 10:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2018-01-04 10:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.9
2018-01-04 10:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.4
2018-01-04 10:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6
2018-01-04 10:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2018-01-04 10:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.4
2018-01-04 10:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.5
2018-01-04 10:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2018-01-04 10:44:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 10:44:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5
2018-01-04 11:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.3
2018-01-04 11:05:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.9
2018-01-04 11:05:06;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6
2018-01-04 11:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.1
2018-01-04 11:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.3
2018-01-04 11:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2018-01-04 11:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;4
2018-01-04 11:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.5
2018-01-04 11:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6
2018-01-04 11:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2018-01-04 11:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.4
2018-01-04 11:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.5
2018-01-04 11:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.2
2018-01-04 12:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.2
2018-01-04 12:00:00;51;Rhone;;;Sion;1950;VS;136;Rhone;Fluss;4.3
2018-01-04 12:05:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;5.9
2018-01-04 12:05:06;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6
2018-01-04 12:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.2
2018-01-04 12:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.3
2018-01-04 12:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 12:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5.6
2018-01-04 12:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2018-01-04 12:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;4.2
2018-01-04 12:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.5
2018-01-04 12:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6
2018-01-04 12:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2018-01-04 12:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.4
2018-01-04 12:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.6
2018-01-04 12:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.3
2018-01-04 13:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.2
2018-01-04 13:05:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;6
2018-01-04 13:05:05;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6
2018-01-04 13:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.2
2018-01-04 13:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.3
2018-01-04 13:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 13:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5.6
2018-01-04 13:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2018-01-04 13:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;4.4
2018-01-04 13:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;5.6
2018-01-04 13:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6
2018-01-04 13:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.4
2018-01-04 13:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.5
2018-01-04 13:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.6
2018-01-04 13:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.4
2018-01-04 14:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.1
2018-01-04 14:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;6
2018-01-04 14:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6.1
2018-01-04 14:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.2
2018-01-04 14:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.3
2018-01-04 14:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 14:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5.6
2018-01-04 14:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.5
2018-01-04 14:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;4.5
2018-01-04 14:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.2
2018-01-04 14:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6
2018-01-04 14:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.5
2018-01-04 14:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.5
2018-01-04 14:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.6
2018-01-04 14:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.5
2018-01-04 15:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0.1
2018-01-04 15:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;6
2018-01-04 15:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6.1
2018-01-04 15:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.3
2018-01-04 15:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.4
2018-01-04 15:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5.6
2018-01-04 15:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.6
2018-01-04 15:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 15:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;4.3
2018-01-04 15:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.5
2018-01-04 15:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.1
2018-01-04 15:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.5
2018-01-04 15:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.5
2018-01-04 15:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.6
2018-01-04 15:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.6
2018-01-04 16:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2018-01-04 16:05:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;6
2018-01-04 16:05:05;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6.1
2018-01-04 16:08:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 16:08:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5.6
2018-01-04 16:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.3
2018-01-04 16:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.4
2018-01-04 16:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.6
2018-01-04 16:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.4
2018-01-04 16:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.5
2018-01-04 16:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.2
2018-01-04 16:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.5
2018-01-04 16:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.6
2018-01-04 16:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.6
2018-01-04 16:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.6
2018-01-04 17:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;-0.1
2018-01-04 17:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;6
2018-01-04 17:05:05;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6.1
2018-01-04 17:08:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 17:08:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5.6
2018-01-04 17:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.4
2018-01-04 17:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.5
2018-01-04 17:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.6
2018-01-04 17:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.2
2018-01-04 17:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.3
2018-01-04 17:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.2
2018-01-04 17:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.5
2018-01-04 17:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.6
2018-01-04 17:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.6
2018-01-04 17:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.6
2018-01-04 18:05:03;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;6.1
2018-01-04 18:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6.2
2018-01-04 18:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.6
2018-01-04 18:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.5
2018-01-04 18:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 18:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5.6
2018-01-04 18:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.6
2018-01-04 18:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.4
2018-01-04 18:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.3
2018-01-04 18:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.3
2018-01-04 18:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.6
2018-01-04 18:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.6
2018-01-04 18:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.5
2018-01-04 18:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.6
2018-01-04 19:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;-0.1
2018-01-04 19:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 19:05:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5.6
2018-01-04 19:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;6
2018-01-04 19:05:05;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6.2
2018-01-04 19:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.5
2018-01-04 19:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.6
2018-01-04 19:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.6
2018-01-04 19:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.6
2018-01-04 19:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.4
2018-01-04 19:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.3
2018-01-04 19:10:00;47;Reuss;;;Luzern;6000;LU;132;Reuss;Fluss;6.6
2018-01-04 19:10:00;49;Rhein;;;Basel / Weil;4053;BS;134;Rhein;Fluss;6.6
2018-01-04 19:10:00;50;Rhein;;;Rheinfelden;4310;AG;135;Rhein;Fluss;6.6
2018-01-04 19:10:00;17;Stadt Bern;;;Bern;3000;BE;52;Aare Marzili;Fluss;6.5
2018-01-04 20:00:00;125;Inn;;;S-chanf;7525;GR;289;Inn;Fluss;0
2018-01-04 20:05:02;14;Zürichsee;;;Zürich;;ZH;43;Tiefenbrunnen;See;6
2018-01-04 20:05:04;14;Zürichsee;;;Zürich;;ZH;44;Mythenquai;See;6.2
2018-01-04 20:10:00;124;Aare;;;Hagneck;2575;BE;288;Aare;Fluss;6.5
2018-01-04 20:10:00;44;Aare;;;Brugg;5200;AG;129;Aare;Fluss;6.6
2018-01-04 20:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;22;Strandbad Thun (50m);Freibad;0.1
2018-01-04 20:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;23;Strandbad Thun (See);See;5.7
2018-01-04 20:10:00;7;Badebetriebe Thun;Strandbad Thun;Strandbadweg 10;Thun;3604;BE;98;Flussbad Schwäbis (Aare);Fluss;6.6
2018-01-04 20:10:00;43;Emme;;;Emmenmatt;3543;BE;128;Emme;Fluss;3.6
2018-01-04 20:10:00;126;Gürbe;;;Belp;3174;BE;290;Gürbe;Fluss;6.4
2018-01-04 20:10:00;48;Reuss;;;Mellingen;5507;AG;133;Reuss;Fluss;6.3
